"icd9pro","d9carotid","d9cArtery","d9pArtery","d9BariatricSurg","d9Renal","d9Transplant","d9Dialysis","d9Kidney_Transplant"
"5498",0,0,0,0,1,0,0,0
"5499",0,0,0,0,0,0,0,0
"550",0,0,0,0,0,0,0,0
"5501",0,0,0,0,0,0,0,0
"5502",0,0,0,0,0,0,0,0
"5503",0,0,0,0,0,0,0,0
"5504",0,0,0,0,0,0,0,0
"55100",0,0,0,0,0,0,0,0
"5511",0,0,0,0,0,0,0,0
"5512",0,0,0,0,0,0,0,0
"5521",0,0,0,0,0,0,0,0
"5522",0,0,0,0,0,0,0,0
"5523",0,0,0,0,0,0,0,0
"5524",0,0,0,0,0,0,0,0
"5529",0,0,0,0,0,0,0,0
"5531",0,0,0,0,0,0,0,0
"5532",0,0,0,0,0,0,0,0
"5533",0,0,0,0,0,0,0,0
"5534",0,0,0,0,0,0,0,0
"5535",0,0,0,0,0,0,0,0
"5539",0,0,0,0,0,0,0,0
"554",0,0,0,0,0,0,0,0
"5540",0,0,0,0,0,0,0,0
"5551",0,0,0,0,0,0,0,0
"5552",0,0,0,0,0,0,0,0
"5553",0,0,0,0,0,0,0,0
"5554",0,0,0,0,0,0,0,0
"5561",0,0,0,0,0,1,0,1
"5569",0,0,0,0,0,1,0,1
"557",0,0,0,0,0,0,0,0
"5570",0,0,0,0,0,0,0,0
"5581",0,0,0,0,0,0,0,0
"5582",0,0,0,0,0,0,0,0
"5583",0,0,0,0,0,0,0,0
"5585",0,0,0,0,0,0,0,0
"55859",0,0,0,0,0,0,0,0
"5586",0,0,0,0,0,0,0,0
"5587",0,0,0,0,0,0,0,0
"5589",0,0,0,0,0,0,0,0
"5591",0,0,0,0,0,0,0,0
"5592",0,0,0,0,0,0,0,0
"5593",0,0,0,0,0,0,0,0
"5594",0,0,0,0,0,0,0,0
"5596",0,0,0,0,0,0,0,0
"5598",0,0,0,0,0,0,0,0
"5599",0,0,0,0,0,0,0,0
"560",0,0,0,0,0,0,0,0
"5600",0,0,0,0,0,0,0,0
"561",0,0,0,0,0,0,0,0
"562",0,0,0,0,0,0,0,0
"5631",0,0,0,0,0,0,0,0
"5632",0,0,0,0,0,0,0,0
"5633",0,0,0,0,0,0,0,0
"5634",0,0,0,0,0,0,0,0
"5635",0,0,0,0,0,0,0,0
"5639",0,0,0,0,0,0,0,0
"5640",0,0,0,0,0,0,0,0
"5641",0,0,0,0,0,0,0,0
"5642",0,0,0,0,0,0,0,0
"5651",0,0,0,0,0,0,0,0
"5652",0,0,0,0,0,0,0,0
"5661",0,0,0,0,0,0,0,0
"5662",0,0,0,0,0,0,0,0
"5671",0,0,0,0,0,0,0,0
"5672",0,0,0,0,0,0,0,0
"5674",0,0,0,0,0,0,0,0
"5675",0,0,0,0,0,0,0,0
"5679",0,0,0,0,0,0,0,0
"5682",0,0,0,0,0,0,0,0
"5683",0,0,0,0,0,0,0,0
"5684",0,0,0,0,0,0,0,0
"5689",0,0,0,0,0,0,0,0
"5691",0,0,0,0,0,0,0,0
"5694",0,0,0,0,0,0,0,0
"5695",0,0,0,0,0,0,0,0
"5699",0,0,0,0,0,0,0,0
"57.9",0,0,0,0,0,0,0,0
"570",0,0,0,0,0,0,0,0
"5700",0,0,0,0,0,0,0,0
"5711",0,0,0,0,0,0,0,0
"5712",0,0,0,0,0,0,0,0
"5717",0,0,0,0,0,0,0,0
"5718",0,0,0,0,0,0,0,0
"5719",0,0,0,0,0,0,0,0
"5721",0,0,0,0,0,0,0,0
"5722",0,0,0,0,0,0,0,0
"5731",0,0,0,0,0,0,0,0
"5732",0,0,0,0,0,0,0,0
"5733",0,0,0,0,0,0,0,0
"5734",0,0,0,0,0,0,0,0
"5739",0,0,0,0,0,0,0,0
"5741",0,0,0,0,0,0,0,0
"5749",0,0,0,0,0,0,0,0
"5751",0,0,0,0,0,0,0,0
"5759",0,0,0,0,0,0,0,0
"576",0,0,0,0,0,0,0,0
"5771",0,0,0,0,0,0,0,0
"5779",0,0,0,0,0,0,0,0
"5781",0,0,0,0,0,0,0,0
"5782",0,0,0,0,0,0,0,0
"5783",0,0,0,0,0,0,0,0
"5784",0,0,0,0,0,0,0,0
"5785",0,0,0,0,0,0,0,0
"5787",0,0,0,0,0,0,0,0
"5788",0,0,0,0,0,0,0,0
"5789",0,0,0,0,0,0,0,0
"5791",0,0,0,0,0,0,0,0
"5792",0,0,0,0,0,0,0,0
"5793",0,0,0,0,0,0,0,0
"5794",0,0,0,0,0,0,0,0
"5795",0,0,0,0,0,0,0,0
"5797",0,0,0,0,0,0,0,0
"5798",0,0,0,0,0,0,0,0
"5799",0,0,0,0,0,0,0,0
"580",0,0,0,0,0,0,0,0
"581",0,0,0,0,0,0,0,0
"5812",0,0,0,0,0,0,0,0
"5821",0,0,0,0,0,0,0,0
"5822",0,0,0,0,0,0,0,0
"5823",0,0,0,0,0,0,0,0
"5824",0,0,0,0,0,0,0,0
"5829",0,0,0,0,0,0,0,0
"5831",0,0,0,0,0,0,0,0
"5839",0,0,0,0,0,0,0,0
"5841",0,0,0,0,0,0,0,0
"5843",0,0,0,0,0,0,0,0
"5844",0,0,0,0,0,0,0,0
"5846",0,0,0,0,0,0,0,0
"5847",0,0,0,0,0,0,0,0
"5849",0,0,0,0,0,0,0,0
"585",0,0,0,0,0,0,0,0
"5850",0,0,0,0,0,0,0,0
"5855",0,0,0,0,0,0,0,0
"586",0,0,0,0,0,0,0,0
"5860",0,0,0,0,0,0,0,0
"58611",0,0,0,0,0,0,0,0
"5891",0,0,0,0,0,0,0,0
"5892",0,0,0,0,0,0,0,0
"5893",0,0,0,0,0,0,0,0
"5899",0,0,0,0,0,0,0,0
"5900",0,0,0,0,0,0,0,0
"5902",0,0,0,0,0,0,0,0
"5903",0,0,0,0,0,0,0,0
"5909",0,0,0,0,0,0,0,0
"5911",0,0,0,0,0,0,0,0
"5919",0,0,0,0,0,0,0,0
"5921",0,0,0,0,0,0,0,0
"5929",0,0,0,0,0,0,0,0
"593",0,0,0,0,0,0,0,0
"594",0,0,0,0,0,0,0,0
"59409",0,0,0,0,0,0,0,0
"59410",0,0,0,0,0,0,0,0
"5948",0,0,0,0,0,0,0,0
"595",0,0,0,0,0,0,0,0
"59510",0,0,0,0,0,0,0,0
"59514",0,0,0,0,0,0,0,0
"596",0,0,0,0,0,0,0,0
"5971",0,0,0,0,0,0,0,0
"5972",0,0,0,0,0,0,0,0
"5979",0,0,0,0,0,0,0,0
"598",0,0,0,0,0,0,0,0
"5980",0,0,0,0,0,0,0,0
"5992",0,0,0,0,0,0,0,0
"5993",0,0,0,0,0,0,0,0
"5994",0,0,0,0,0,0,0,0
"5995",0,0,0,0,0,0,0,0
"5999",0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0,0
"6.59",0,0,0,0,0,0,0,0
"600",0,0,0,0,0,0,0,0
"6010",0,0,0,0,0,0,0,0
"6011",0,0,0,0,0,0,0,0
"6012",0,0,0,0,0,0,0,0
"6013",0,0,0,0,0,0,0,0
"6014",0,0,0,0,0,0,0,0
"6015",0,0,0,0,0,0,0,0
"6018",0,0,0,0,0,0,0,0
"6021",0,0,0,0,0,0,0,0
"6022",0,0,0,0,0,0,0,0
"6024",0,0,0,0,0,0,0,0
"6029",0,0,0,0,0,0,0,0
"603",0,0,0,0,0,0,0,0
"604",0,0,0,0,0,0,0,0
"605",0,0,0,0,0,0,0,0
"6050",0,0,0,0,0,0,0,0
"6061",0,0,0,0,0,0,0,0
"6062",0,0,0,0,0,0,0,0
"6069",0,0,0,0,0,0,0,0
"6072",0,0,0,0,0,0,0,0
"6073",0,0,0,0,0,0,0,0
"6081",0,0,0,0,0,0,0,0
"6091",0,0,0,0,0,0,0,0
"6092",0,0,0,0,0,0,0,0
"6093",0,0,0,0,0,0,0,0
"6094",0,0,0,0,0,0,0,0
"6095",0,0,0,0,0,0,0,0
"6096",0,0,0,0,0,0,0,0
"6097",0,0,0,0,0,0,0,0
"6099",0,0,0,0,0,0,0,0
"61.3",0,0,0,0,0,0,0,0
"610",0,0,0,0,0,0,0,0
"61046",0,0,0,0,0,0,0,0
"6111",0,0,0,0,0,0,0,0
"612",0,0,0,0,0,0,0,0
"61210",0,0,0,0,0,0,0,0
"613",0,0,0,0,0,0,0,0
"6141",0,0,0,0,0,0,0,0
"6142",0,0,0,0,0,0,0,0
"6149",0,0,0,0,0,0,0,0
"61512",0,0,0,0,0,0,0,0
"6191",0,0,0,0,0,0,0,0
"6192",0,0,0,0,0,0,0,0
"6199",0,0,0,0,0,0,0,0
"620",0,0,0,0,0,0,0,0
"6211",0,0,0,0,0,0,0,0
"6212",0,0,0,0,0,0,0,0
"622",0,0,0,0,0,0,0,0
"6226",0,0,0,0,0,0,0,0
"6227",0,0,0,0,0,0,0,0
"62270",0,0,0,0,0,0,0,0
"6228",0,0,0,0,0,0,0,0
"6229",0,0,0,0,0,0,0,0
"623",0,0,0,0,0,0,0,0
"6230",0,0,0,0,0,0,0,0
"6231",0,0,0,0,0,0,0,0
"62319",0,0,0,0,0,0,0,0
"6236",0,0,0,0,0,0,0,0
"6241",0,0,0,0,0,0,0,0
"6242",0,0,0,0,0,0,0,0
"625",0,0,0,0,0,0,0,0
"6269",0,0,0,0,0,0,0,0
"6291",0,0,0,0,0,0,0,0
"6301",0,0,0,0,0,0,0,0
"63047",0,0,0,0,0,0,0,0
"63048",0,0,0,0,0,0,0,0
"63075",0,0,0,0,0,0,0,0
"63076",0,0,0,0,0,0,0,0
"631",0,0,0,0,0,0,0,0
"632",0,0,0,0,0,0,0,0
"63282",0,0,0,0,0,0,0,0
"633",0,0,0,0,0,0,0,0
"634",0,0,0,0,0,0,0,0
"635",0,0,0,0,0,0,0,0
"6352",0,0,0,0,0,0,0,0
"6353",0,0,0,0,0,0,0,0
"6359",0,0,0,0,0,0,0,0
"636",0,0,0,0,0,0,0,0
"637",0,0,0,0,0,0,0,0
"6373",0,0,0,0,0,0,0,0
"6384",0,0,0,0,0,0,0,0
"6392",0,0,0,0,0,0,0,0
"6393",0,0,0,0,0,0,0,0
"6394",0,0,0,0,0,0,0,0
"6399",0,0,0,0,0,0,0,0
"640",0,0,0,0,0,0,0,0
"6400",0,0,0,0,0,0,0,0
"6411",0,0,0,0,0,0,0,0
"6419",0,0,0,0,0,0,0,0
"642",0,0,0,0,0,0,0,0
"643",0,0,0,0,0,0,0,0
"6441",0,0,0,0,0,0,0,0
"6442",0,0,0,0,0,0,0,0
"6444",0,0,0,0,0,0,0,0
"6445",0,0,0,0,0,0,0,0
"6447",0,0,0,0,0,0,0,0
"6448",0,0,0,0,0,0,0,0
"6449",0,0,0,0,0,0,0,0
"6452",0,0,0,0,0,0,0,0
"6461",0,0,0,0,0,0,0,0
"6462",0,0,0,0,0,0,0,0
"6464",0,0,0,0,0,0,0,0
"6472",0,0,0,0,0,0,0,0
"6491",0,0,0,0,0,0,0,0
"6492",0,0,0,0,0,0,0,0
"6493",0,0,0,0,0,0,0,0
"6495",0,0,0,0,0,0,0,0
"6496",0,0,0,0,0,0,0,0
"6497",0,0,0,0,0,0,0,0
"6498",0,0,0,0,0,0,0,0
"6499",0,0,0,0,0,0,0,0
"6510",0,0,0,0,0,0,0,0
"6511",0,0,0,0,0,0,0,0
"6520",0,0,0,0,0,0,0,0
"6522",0,0,0,0,0,0,0,0
"6525",0,0,0,0,0,0,0,0
"6531",0,0,0,0,0,0,0,0
"6539",0,0,0,0,0,0,0,0
"6541",0,0,0,0,0,0,0,0
"6542",0,0,0,0,0,0,0,0
"6549",0,0,0,0,0,0,0,0
"6551",0,0,0,0,0,0,0,0
"6552",0,0,0,0,0,0,0,0
"6554",0,0,0,0,0,0,0,0
"6561",0,0,0,0,0,0,0,0
"6562",0,0,0,0,0,0,0,0
"6563",0,0,0,0,0,0,0,0
"6564",0,0,0,0,0,0,0,0
"6573",0,0,0,0,0,0,0,0
"6581",0,0,0,0,0,0,0,0
"6585",0,0,0,0,0,0,0,0
"6589",0,0,0,0,0,0,0,0
"6591",0,0,0,0,0,0,0,0
"66",0,0,0,0,0,0,0,0
"6603",0,0,0,0,0,0,0,0
"6616",0,0,0,0,0,0,0,0
"6629",0,0,0,0,0,0,0,0
"6632",0,0,0,0,0,0,0,0
"6639",0,0,0,0,0,0,0,0
"664",0,0,0,0,0,0,0,0
"6651",0,0,0,0,0,0,0,0
"6662",0,0,0,0,0,0,0,0
"6663",0,0,0,0,0,0,0,0
"6669",0,0,0,0,0,0,0,0
"6676",0,0,0,0,0,0,0,0
"6679",0,0,0,0,0,0,0,0
"6682",0,0,0,0,0,0,0,0
"6694",0,0,0,0,0,0,0,0
"6698",0,0,0,0,0,0,0,0
"6699",0,0,0,0,0,0,0,0
"6701",0,0,0,0,0,0,0,0
"6703",0,0,0,0,0,0,0,0
"6704",0,0,0,0,0,0,0,0
"6710",0,0,0,0,0,0,0,0
"6711",0,0,0,0,0,0,0,0
"6712",0,0,0,0,0,0,0,0
"6714",0,0,0,0,0,0,0,0
"6721",0,0,0,0,0,0,0,0
"6732",0,0,0,0,0,0,0,0
"6733",0,0,0,0,0,0,0,0
"6739",0,0,0,0,0,0,0,0
"674",0,0,0,0,0,0,0,0
"6788",0,0,0,0,0,0,0,0
"6790",0,0,0,0,0,0,0,0
"6791",0,0,0,0,0,0,0,0
"6812",0,0,0,0,0,0,0,0
"6816",0,0,0,0,0,0,0,0
"6820",0,0,0,0,0,0,0,0
"6823",0,0,0,0,0,0,0,0
"6829",0,0,0,0,0,0,0,0
"683",0,0,0,0,0,0,0,0
"6831",0,0,0,0,0,0,0,0
"6839",0,0,0,0,0,0,0,0
"684",0,0,0,0,0,0,0,0
"6841",0,0,0,0,0,0,0,0
"6849",0,0,0,0,0,0,0,0
"6851",0,0,0,0,0,0,0,0
"6852",0,0,0,0,0,0,0,0
"6859",0,0,0,0,0,0,0,0
"686",0,0,0,0,0,0,0,0
"6871",0,0,0,0,0,0,0,0
"6876",0,0,0,0,0,0,0,0
"6880",0,0,0,0,0,0,0,0
"6902",0,0,0,0,0,0,0,0
"6909",0,0,0,0,0,0,0,0
"6919",0,0,0,0,0,0,0,0
"6921",0,0,0,0,0,0,0,0
"6929",0,0,0,0,0,0,0,0
"6943",0,0,0,0,0,0,0,0
"6952",0,0,0,0,0,0,0,0
"6963",0,0,0,0,0,0,0,0
"697",0,0,0,0,0,0,0,0
"6998",0,0,0,0,0,0,0,0
"69990",0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0
"7.49",0,0,0,0,0,0,0,0
"700",0,0,0,0,0,0,0,0
"7012",0,0,0,0,0,0,0,0
"7014",0,0,0,0,0,0,0,0
"7021",0,0,0,0,0,0,0,0
"7023",0,0,0,0,0,0,0,0
"7024",0,0,0,0,0,0,0,0
"7032",0,0,0,0,0,0,0,0
"7033",0,0,0,0,0,0,0,0
"7036",0,0,0,0,0,0,0,0
"704",0,0,0,0,0,0,0,0
"7045",0,0,0,0,0,0,0,0
"7046",0,0,0,0,0,0,0,0
"7048",0,0,0,0,0,0,0,0
"7050",0,0,0,0,0,0,0,0
"7051",0,0,0,0,0,0,0,0
"7052",0,0,0,0,0,0,0,0
"7055",0,0,0,0,0,0,0,0
"7061",0,0,0,0,0,0,0,0
"7062",0,0,0,0,0,0,0,0
"7070",0,0,0,0,0,0,0,0
"7071",0,0,0,0,0,0,0,0
"7072",0,0,0,0,0,0,0,0
"7073",0,0,0,0,0,0,0,0
"7077",0,0,0,0,0,0,0,0
"7078",0,0,0,0,0,0,0,0
"7079",0,0,0,0,0,0,0,0
"708",0,0,0,0,0,0,0,0
"7092",0,0,0,0,0,0,0,0
"7094",0,0,0,0,0,0,0,0
"7095",0,0,0,0,0,0,0,0
"7101",0,0,0,0,0,0,0,0
"71010",0,0,0,0,0,0,0,0
"7102",0,0,0,0,0,0,0,0
"71020",0,0,0,0,0,0,0,0
"7109",0,0,0,0,0,0,0,0
"71100",0,0,0,0,0,0,0,0
"7111",0,0,0,0,0,0,0,0
"7122",0,0,0,0,0,0,0,0
"7123",0,0,0,0,0,0,0,0
"7124",0,0,0,0,0,0,0,0
"713",0,0,0,0,0,0,0,0
"715",0,0,0,0,0,0,0,0
"7151",0,0,0,0,0,0,0,0
"7161",0,0,0,0,0,0,0,0
"7171",0,0,0,0,0,0,0,0
"7179",0,0,0,0,0,0,0,0
"718",0,0,0,0,0,0,0,0
"72",0,0,0,0,0,0,0,0
"720",0,0,0,0,0,0,0,0
"7204",0,0,0,0,0,0,0,0
"7205",0,0,0,0,0,0,0,0
"721",0,0,0,0,0,0,0,0
"7210",0,0,0,0,0,0,0,0
"7211",0,0,0,0,0,0,0,0
"7212",0,0,0,0,0,0,0,0
"7214",0,0,0,0,0,0,0,0
"72148",0,0,0,0,0,0,0,0
"7215",0,0,0,0,0,0,0,0
"7217",0,0,0,0,0,0,0,0
"7219",0,0,0,0,0,0,0,0
"72193",0,0,0,0,0,0,0,0
"7222",0,0,0,0,0,0,0,0
"7224",0,0,0,0,0,0,0,0
"724",0,0,0,0,0,0,0,0
"7271",0,0,0,0,0,0,0,0
"7279",0,0,0,0,0,0,0,0
"730",0,0,0,0,0,0,0,0
"7300",0,0,0,0,0,0,0,0
"7301",0,0,0,0,0,0,0,0
"7303",0,0,0,0,0,0,0,0
"7306",0,0,0,0,0,0,0,0
"7307",0,0,0,0,0,0,0,0
"7308",0,0,0,0,0,0,0,0
"7309",0,0,0,0,0,0,0,0
"731",0,0,0,0,0,0,0,0
"7310",0,0,0,0,0,0,0,0
"7311",0,0,0,0,0,0,0,0
"73110",0,0,0,0,0,0,0,0
"7312",0,0,0,0,0,0,0,0
"7314",0,0,0,0,0,0,0,0
"732",0,0,0,0,0,0,0,0
"7322",0,0,0,0,0,0,0,0
"734",0,0,0,0,0,0,0,0
"7340",0,0,0,0,0,0,0,0
"7351",0,0,0,0,0,0,0,0
"7352",0,0,0,0,0,0,0,0
"73525",0,0,0,0,0,0,0,0
"73550",0,0,0,0,0,0,0,0
"7356",0,0,0,0,0,0,0,0
"7359",0,0,0,0,0,0,0,0
"736",0,0,0,0,0,0,0,0
"7360",0,0,0,0,0,0,0,0
"7361",0,0,0,0,0,0,0,0
"7362",0,0,0,0,0,0,0,0
"7363",0,0,0,0,0,0,0,0
"73630",0,0,0,0,0,0,0,0
"7366",0,0,0,0,0,0,0,0
"740",0,0,0,0,0,0,0,0
"7400",0,0,0,0,0,0,0,0
"7402",0,0,0,0,0,0,0,0
"741",0,0,0,0,0,0,0,0
"7410",0,0,0,0,0,0,0,0
"7415",0,0,0,0,0,0,0,0
"74150",0,0,0,0,0,0,0,0
"7416",0,0,0,0,0,0,0,0
"74160",0,0,0,0,0,0,0,0
"7417",0,0,0,0,0,0,0,0
"7425",0,0,0,0,0,0,0,0
"7427",0,0,0,0,0,0,0,0
"751",0,0,0,0,0,0,0,0
"7516",0,0,0,0,0,0,0,0
"7532",0,0,0,0,0,0,0,0
"7534",0,0,0,0,0,0,0,0
"7535",0,0,0,0,0,0,0,0
"7536",0,0,0,0,0,0,0,0
"7537",0,0,0,0,0,0,0,0
"754",0,0,0,0,0,0,0,0
"7561",0,0,0,0,0,0,0,0
"7562",0,0,0,0,0,0,0,0
"7569",0,0,0,0,0,0,0,0
"757",0,0,0,0,0,0,0,0
"7571",0,0,0,0,0,0,0,0
"7577",0,0,0,0,0,0,0,0
"7579",0,0,0,0,0,0,0,0
"7590",0,0,0,0,0,0,0,0
"7600",0,0,0,0,0,0,0,0
"7601",0,0,0,0,0,0,0,0
"7607",0,0,0,0,0,0,0,0
"7609",0,0,0,0,0,0,0,0
"7611",0,0,0,0,0,0,0,0
"7612",0,0,0,0,0,0,0,0
"762",0,0,0,0,0,0,0,0
"7631",0,0,0,0,0,0,0,0
"7636",0,0,0,0,0,0,0,0
"7639",0,0,0,0,0,0,0,0
"7641",0,0,0,0,0,0,0,0
"7643",0,0,0,0,0,0,0,0
"7644",0,0,0,0,0,0,0,0
"7645",0,0,0,0,0,0,0,0
"7646",0,0,0,0,0,0,0,0
"765",0,0,0,0,0,0,0,0
"7651",0,0,0,0,0,0,0,0
"766",0,0,0,0,0,0,0,0
"7662",0,0,0,0,0,0,0,0
"7663",0,0,0,0,0,0,0,0
"7664",0,0,0,0,0,0,0,0
"7665",0,0,0,0,0,0,0,0
"7666",0,0,0,0,0,0,0,0
"7668",0,0,0,0,0,0,0,0
"7669",0,0,0,0,0,0,0,0
"7670",0,0,0,0,0,0,0,0
"7671",0,0,0,0,0,0,0,0
"7672",0,0,0,0,0,0,0,0
"7673",0,0,0,0,0,0,0,0
"7674",0,0,0,0,0,0,0,0
"7675",0,0,0,0,0,0,0,0
"7676",0,0,0,0,0,0,0,0
"7677",0,0,0,0,0,0,0,0
"7678",0,0,0,0,0,0,0,0
"7679",0,0,0,0,0,0,0,0
"7687",0,0,0,0,0,0,0,0
"7691",0,0,0,0,0,0,0,0
"7692",0,0,0,0,0,0,0,0
"7693",0,0,0,0,0,0,0,0
"7694",0,0,0,0,0,0,0,0
"7695",0,0,0,0,0,0,0,0
"7696",0,0,0,0,0,0,0,0
"7697",0,0,0,0,0,0,0,0
"7699",0,0,0,0,0,0,0,0
"7701",0,0,0,0,0,0,0,0
"7702",0,0,0,0,0,0,0,0
"7703",0,0,0,0,0,0,0,0
"7705",0,0,0,0,0,0,0,0
"7706",0,0,0,0,0,0,0,0
"7707",0,0,0,0,0,0,0,0
"7708",0,0,0,0,0,0,0,0
"7709",0,0,0,0,0,0,0,0
"771",0,0,0,0,0,0,0,0
"7710",0,0,0,0,0,0,0,0
"7711",0,0,0,0,0,0,0,0
"7712",0,0,0,0,0,0,0,0
"7713",0,0,0,0,0,0,0,0
"7714",0,0,0,0,0,0,0,0
"7715",0,0,0,0,0,0,0,0
"7716",0,0,0,0,0,0,0,0
"7717",0,0,0,0,0,0,0,0
"7718",0,0,0,0,0,0,0,0
"7719",0,0,0,0,0,0,0,0
"7723",0,0,0,0,0,0,0,0
"7727",0,0,0,0,0,0,0,0
"7728",0,0,0,0,0,0,0,0
"7729",0,0,0,0,0,0,0,0
"77295",0,0,0,0,0,0,0,0
"7730",0,0,0,0,0,0,0,0
"7731",0,0,0,0,0,0,0,0
"7732",0,0,0,0,0,0,0,0
"77328",0,0,0,0,0,0,0,0
"7733",0,0,0,0,0,0,0,0
"77332",0,0,0,0,0,0,0,0
"77336",0,0,0,0,0,0,0,0
"7735",0,0,0,0,0,0,0,0
"7736",0,0,0,0,0,0,0,0
"7737",0,0,0,0,0,0,0,0
"77370",0,0,0,0,0,0,0,0
"7738",0,0,0,0,0,0,0,0
"7739",0,0,0,0,0,0,0,0
"7740",0,0,0,0,0,0,0,0
"7741",0,0,0,0,0,0,0,0
"7742",0,0,0,0,0,0,0,0
"7743",0,0,0,0,0,0,0,0
"7744",0,0,0,0,0,0,0,0
"7745",0,0,0,0,0,0,0,0
"7746",0,0,0,0,0,0,0,0
"7747",0,0,0,0,0,0,0,0
"77470",0,0,0,0,0,0,0,0
"7748",0,0,0,0,0,0,0,0
"7749",0,0,0,0,0,0,0,0
"7751",0,0,0,0,0,0,0,0
"7752",0,0,0,0,0,0,0,0
"7753",0,0,0,0,0,0,0,0
"7754",0,0,0,0,0,0,0,0
"7756",0,0,0,0,0,0,0,0
"7757",0,0,0,0,0,0,0,0
"7758",0,0,0,0,0,0,0,0
"7759",0,0,0,0,0,0,0,0
"7760",0,0,0,0,0,0,0,0
"7761",0,0,0,0,0,0,0,0
"7762",0,0,0,0,0,0,0,0
"7763",0,0,0,0,0,0,0,0
"7764",0,0,0,0,0,0,0,0
"7765",0,0,0,0,0,0,0,0
"7766",0,0,0,0,0,0,0,0
"7767",0,0,0,0,0,0,0,0
"7768",0,0,0,0,0,0,0,0
"7769",0,0,0,0,0,0,0,0
"7770",0,0,0,0,0,0,0,0
"7771",0,0,0,0,0,0,0,0
"7772",0,0,0,0,0,0,0,0
"7773",0,0,0,0,0,0,0,0
"7775",0,0,0,0,0,0,0,0
"7776",0,0,0,0,0,0,0,0
"7777",0,0,0,0,0,0,0,0
"7778",0,0,0,0,0,0,0,0
"7779",0,0,0,0,0,0,0,0
"7780",0,0,0,0,0,0,0,0
"7781",0,0,0,0,0,0,0,0
"7782",0,0,0,0,0,0,0,0
"7783",0,0,0,0,0,0,0,0
"7784",0,0,0,0,0,0,0,0
"7785",0,0,0,0,0,0,0,0
"7786",0,0,0,0,0,0,0,0
"7787",0,0,0,0,0,0,0,0
"7788",0,0,0,0,0,0,0,0
"7789",0,0,0,0,0,0,0,0
"7791",0,0,0,0,0,0,0,0
"7794",0,0,0,0,0,0,0,0
"7795",0,0,0,0,0,0,0,0
"7796",0,0,0,0,0,0,0,0
"7798",0,0,0,0,0,0,0,0
"7799",0,0,0,0,0,0,0,0
"7800",0,0,0,0,0,0,0,0
"7801",0,0,0,0,0,0,0,0
"7802",0,0,0,0,0,0,0,0
"7803",0,0,0,0,0,0,0,0
"7804",0,0,0,0,0,0,0,0
"7805",0,0,0,0,0,0,0,0
"7806",0,0,0,0,0,0,0,0
"7807",0,0,0,0,0,0,0,0
"7808",0,0,0,0,0,0,0,0
"7809",0,0,0,0,0,0,0,0
"7812",0,0,0,0,0,0,0,0
"7813",0,0,0,0,0,0,0,0
"7814",0,0,0,0,0,0,0,0
"7815",0,0,0,0,0,0,0,0
"7816",0,0,0,0,0,0,0,0
"7817",0,0,0,0,0,0,0,0
"7818",0,0,0,0,0,0,0,0
"7819",0,0,0,0,0,0,0,0
"7822",0,0,0,0,0,0,0,0
"7823",0,0,0,0,0,0,0,0
"7825",0,0,0,0,0,0,0,0
"7827",0,0,0,0,0,0,0,0
"7828",0,0,0,0,0,0,0,0
"7829",0,0,0,0,0,0,0,0
"7830",0,0,0,0,0,0,0,0
"78306",0,0,0,0,0,0,0,0
"7831",0,0,0,0,0,0,0,0
"7837",0,0,0,0,0,0,0,0
"7838",0,0,0,0,0,0,0,0
"7839",0,0,0,0,0,0,0,0
"7841",0,0,0,0,0,0,0,0
"7842",0,0,0,0,0,0,0,0
"7843",0,0,0,0,0,0,0,0
"7844",0,0,0,0,0,0,0,0
"7845",0,0,0,0,0,0,0,0
"7846",0,0,0,0,0,0,0,0
"7847",0,0,0,0,0,0,0,0
"7848",0,0,0,0,0,0,0,0
"7849",0,0,0,0,0,0,0,0
"7850",0,0,0,0,0,0,0,0
"7851",0,0,0,0,0,0,0,0
"7852",0,0,0,0,0,0,0,0
"7853",0,0,0,0,0,0,0,0
"7854",0,0,0,0,0,0,0,0
"7855",0,0,0,0,0,0,0,0
"7856",0,0,0,0,0,0,0,0
"7857",0,0,0,0,0,0,0,0
"7858",0,0,0,0,0,0,0,0
"7859",0,0,0,0,0,0,0,0
"7860",0,0,0,0,0,0,0,0
"7861",0,0,0,0,0,0,0,0
"7862",0,0,0,0,0,0,0,0
"7863",0,0,0,0,0,0,0,0
"7864",0,0,0,0,0,0,0,0
"7865",0,0,0,0,0,0,0,0
"7866",0,0,0,0,0,0,0,0
"7867",0,0,0,0,0,0,0,0
"7868",0,0,0,0,0,0,0,0
"7869",0,0,0,0,0,0,0,0
"7872",0,0,0,0,0,0,0,0
"7873",0,0,0,0,0,0,0,0
"7875",0,0,0,0,0,0,0,0
"7876",0,0,0,0,0,0,0,0
"7877",0,0,0,0,0,0,0,0
"7878",0,0,0,0,0,0,0,0
"7879",0,0,0,0,0,0,0,0
"7880",0,0,0,0,0,0,0,0
"7886",0,0,0,0,0,0,0,0
"7889",0,0,0,0,0,0,0,0
"7891",0,0,0,0,0,0,0,0
"7892",0,0,0,0,0,0,0,0
"7894",0,0,0,0,0,0,0,0
"7895",0,0,0,0,0,0,0,0
"7896",0,0,0,0,0,0,0,0
